28939;DE0544A2-352F-4225-A2E9-764B219D0963;ALA;URA;2019-12-27 21:35:00.000;NULL;2;2019-12-16 01:20:01.840
27804;4DE709C6-26E2-4C0D-A9C2-531CD48AE65C;ALA;DXB;2019-12-16 07:40:00.000;2019-12-20 21:00:00.000;1;2019-12-16 01:07:55.813
29706;68B6F23B-4DE0-4CED-B3B5-C9F380E54F53;TSE;AKX;2019-12-16 08:30:00.000;NULL;1;2019-12-15 22:59:00.827
28376;8DA17BF0-C6B6-4CBA-9058-2055452B7F93;ALA;KZO;2019-12-16 07:30:00.000;NULL;1;2019-12-15 21:23:06.713
28379;8581B6CA-887F-4F1A-A799-8DF4C5722114;ALA;UKK;2019-12-16 12:50:00.000;NULL;1;2019-12-15 21:08:46.977
29518;B5B3E8D9-B728-41EC-B99F-5C70361F7DA7;ALA;CIT;2019-12-16 07:35:00.000;NULL;1;2019-12-15 21:05:45.567
29487;BB0AAF7E-7200-4097-B0AE-7A90E0A56326;CIT;ALA;2019-12-15 22:05:00.000;NULL;1;2019-12-15 19:13:29.003
27758;54DC85B0-449A-405E-9980-23FC5485BE36;PWQ;TSE;2019-12-17 08:20:00.000;NULL;2;2019-12-15 18:10:48.130
28777;9FE29838-08FC-494F-A600-57EF1CA0AF1E;CIT;TSE;2019-12-16 11:40:00.000;NULL;1;2019-12-15 17:08:37.793
29731;6163089E-7F32-40B6-92F7-F3FC9D3EF93C;ALA;GUW;2019-12-19 08:05:00.000;NULL;1;2019-12-15 15:33:36.157
28242;E9842F2D-6158-46C9-925D-1D212CA497CA;PLX;TSE;2019-12-16 21:35:00.000;NULL;2;2019-12-15 15:15:36.780
27908;A36115CC-7023-4CC3-A197-34EA555446CD;ALA;SCO;2019-12-15 21:30:00.000;2019-12-17 01:00:00.000;1;2019-12-15 14:59:51.250
29894;ED76BCB1-2486-475B-A929-35BEB57CAEF3;GUW;ALA;2019-12-17 22:00:00.000;NULL;1;2019-12-15 12:26:22.580
29893;F1E5E397-93ED-41C6-9F72-2787FFE2F4B4;GUW;ALA;2019-12-17 22:00:00.000;NULL;1;2019-12-15 12:26:22.580
27716;C77EB03D-FFDE-4DFA-94AE-81A28D29A32D;ALA;TSE;2019-12-15 18:45:00.000;NULL;1;2019-12-15 11:05:50.510
27128;A810E702-54ED-45AC-B394-89EE2946E712;TSE;DMB;2019-12-15 17:15:00.000;NULL;2;2019-12-15 08:40:12.677
29383;12097C47-7D07-4F8F-BBA3-D03DB31F12CD;ALA;AKX;2019-12-15 09:05:00.000;NULL;1;2019-12-14 23:49:22.647
28386;4CD8EC11-A401-4F8B-BE2F-353CF03E1A8A;ALA;TSE;2019-12-17 16:00:00.000;NULL;1;2019-12-14 23:06:17.867
27509;5FA851A8-4E58-4FB8-B633-7E0CD3B938C6;ALA;TSE;2019-12-15 06:10:00.000;2019-12-16 11:30:00.000;1;2019-12-14 22:24:17.173
29539;A4321CC5-09DA-4EEB-BDA5-5EEE64E783DB;TSE;LED;2019-12-15 20:40:00.000;2019-12-16 23:00:00.000;1;2019-12-14 19:58:38.340
28586;6988721D-04F2-4647-A0FE-9BC7B2A0F8E8;AKX;TSE;2019-12-15 22:10:00.000;NULL;1;2019-12-14 19:51:02.590
29876;D42ED1CB-9E56-485C-84CD-F3360E5F0840;ALA;DME;2019-12-17 06:45:00.000;2019-12-18 21:50:00.000;1;2019-12-14 19:48:42.027
27509;70226D3C-CA7A-44CA-9278-9D2D4109D79F;ALA;TSE;2019-12-15 10:05:00.000;2019-12-16 12:20:00.000;2;2019-12-14 19:22:33.803
